k,n,t,y
0.14552801205962007,3,0.6848311130717376,0.0456653637635579
0.33611897583050465,1,0.28339600133105003,0.0908587203478024
0.546368845716789,3,0.15936148185942212,0.0022087976408716736
0.7924071826403256,4,0.690732382856076,0.16504688441783
0.6678376203626535,3,0.5352855222662918,0.09735870994297058
0.050027555008271496,2,0.9652848987582243,0.045544656228868274
0.8416486958335352,1,0.656729686027229,0.42462638487719695
0.2009959342409703,3,0.6024277703993296,0.04299270697377189
0.8327609702413715,3,0.5410732873375844,0.12358303826730443
0.7040851002672042,3,0.49393058351128427,0.08134473459879787
0.01656814229091763,3,0.637147521445227,0.004276254793669998
0.23433005286802466,4,0.30453575298632485,0.0020134625339006673
0.6505457311520509,2,0.6015137300497038,0.2097292372687386
0.07838697620597124,2,0.9731020406440337,0.07153889554599735
0.6719457483092877,1,0.7176776688096499,0.3826014146464357
0.22405211163231165,4,0.1420793869751349,9.129637088800546e-05
0.25330700318970023,1,0.7028142893591531,0.16308082765101917
0.3019189395413112,4,0.9513437823677185,0.21910080733497728
0.613099055313658,2,0.31656516737654916,0.05959138876404402
